"yearmonth","hosname","amprhcode","ampr_nb","hnamehos","ampr_main_nb","timecup"
"256507",ศูนย์บริการสาธารณสุข45 ร่มเกล้า ลาดกระบัง,เขตลาดกระบัง,"11",รพ.นพรัตนราชธานี,"43",47
"256507",ศูนย์บริการสาธารณสุข45 ร่มเกล้า ลาดกระบัง,เขตลาดกระบัง,"11",รพ.บางใหญ่,"03",1
"256507",ศูนย์บริการสาธารณสุข45 ร่มเกล้า ลาดกระบัง,เขตลาดกระบัง,"11",รพ.ปากเกร็ด,"06",1
"256507",ศูนย์บริการสาธารณสุข45 ร่มเกล้า ลาดกระบัง,เขตลาดกระบัง,"11",รพ.ราชวิถี,"37",1
"256507",ศูนย์บริการสาธารณสุข45 ร่มเกล้า ลาดกระบัง,เขตลาดกระบัง,"11",รพ.สิรินธร,"32",3
"256507",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,เขตลาดกระบัง,"11",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,"34",20
"256507",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,เขตลาดกระบัง,"11",รพ.นพรัตนราชธานี,"43",64
"256507",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,เขตลาดกระบัง,"11",รพ.บางพลี,"03",2
"256507",ศูนย์บริการสาธารณสุข46 กันตารัติอุทิศ,เขตลาดกระบัง,"11",รพ.สิรินธร,"32",88
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.ตากสิน,"18",140
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.ปทุมธานี,"01",2
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.พระนครศรีอยุธยา,"01",2
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.ศิริราช,"20",2
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.สมเด็จพระปิ่นเกล้า,"15",1
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.สิรินธร,"32",2
"256507",ศูนย์บริการสาธารณสุข47 คลองขวาง,เขตภาษีเจริญ,"22",รพ.เสนา,"12",1
"256507",ศูนย์บริการสาธารณสุข48 นาควัชระ อุทิศ,เขตหนองแขม,"23",รพ.ตากสิน,"18",152
"256507",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,เขตปทุมวัน,"07",รพ.กระทุ่มแบน,"02",1
"256507",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,เขตปทุมวัน,"07",รพ.บางเสาธง,"06",1
"256507",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,เขตปทุมวัน,"07",รพ.สมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร),"03",1
"256507",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,เขตปทุมวัน,"07",รพ.อุทัย,"14",1
"256507",ศูนย์บริการสาธารณสุข5 จุฬาลงกรณ์,เขตปทุมวัน,"07",ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ,"06",1
"256507",ศูนย์บริการสาธารณสุข50 บึงกุ่ม,เขตบึงกุ่ม,"27",รพ.บางจาก,"04",3
"256507",ศูนย์บริการสาธารณสุข51 จตุจักร,เขตจตุจักร,"30",ดร.แคร์ คลินิกเวชกรรม,"01",1
"256507",ศูนย์บริการสาธารณสุข51 จตุจักร,เขตจตุจักร,"30",มิตรไมตรีคลินิกเวชกรรม(งามวงศ์วาน),"01",4
"256507",ศูนย์บริการสาธารณสุข51 จตุจักร,เขตจตุจักร,"30",รพ.พระมงกุฎเกล้า,"37",44
"256507",ศูนย์บริการสาธารณสุข51 จตุจักร,เขตจตุจักร,"30",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,"37",8
"256507",ศูนย์บริการสาธารณสุข51 จตุจักร,เขตจตุจักร,"30",รพ.หนองเสือ,"04",1
"256507",ศูนย์บริการสาธารณสุข51 จตุจักร,เขตจตุจักร,"30",รพ.โคกสำโรง,"03",1
"256507",ศูนย์บริการสาธารณสุข52 สามเสนนอก,เขตดินแดง,"26",รพ.จุฬาลงกรณ์สภากาชาดไทย,"07",1
"256507",ศูนย์บริการสาธารณสุข52 สามเสนนอก,เขตดินแดง,"26",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,"34",1
"256507",ศูนย์บริการสาธารณสุข52 สามเสนนอก,เขตดินแดง,"26",รพ.ราชวิถี,"37",17
"256507",ศูนย์บริการสาธารณสุข53 ทุ่งสองห้อง,เขตหลักสี่,"41",มิตรไมตรีคลินิกเวชกรรม(ประชาชื่น),"01",2
